product_id,name,brand_id,category_id,description
4419,Classic T-Shirts 4419,2,11,High-quality Jeans for everyday wear.
4420,Classic Jeans 4420,1,1,High-quality Jackets for everyday wear.
4421,Classic T-Shirts 4421,6,4,High-quality Dresses for everyday wear.
4422,Stylish Shirts 4422,4,3,High-quality T-Shirts for everyday wear.
4423,Cool Jeans 4423,6,15,High-quality Shoes for everyday wear.
4424,Stylish Jackets 4424,2,16,High-quality T-Shirts for everyday wear.
4425,Cool Jackets 4425,4,1,High-quality Shoes for everyday wear.
4426,Cool Dresses 4426,1,16,High-quality Jeans for everyday wear.
4427,Trendy Shoes 4427,5,5,High-quality Jackets for everyday wear.
4428,Stylish Jackets 4428,3,2,High-quality Jeans for everyday wear.
4429,Elegant Jackets 4429,4,4,High-quality Shoes for everyday wear.
4430,Elegant Dresses 4430,2,10,High-quality Shoes for everyday wear.
4431,Trendy Jeans 4431,6,18,High-quality Jeans for everyday wear.
4432,Elegant T-Shirts 4432,8,16,High-quality Shirts for everyday wear.
4433,Cool Jackets 4433,3,5,High-quality Jeans for everyday wear.
4434,Trendy T-Shirts 4434,6,14,High-quality Shoes for everyday wear.
4435,Stylish T-Shirts 4435,6,4,High-quality Jackets for everyday wear.
4436,Classic Jackets 4436,4,1,High-quality Shirts for everyday wear.
4437,Classic T-Shirts 4437,6,7,High-quality Jeans for everyday wear.
4438,Elegant Dresses 4438,1,4,High-quality Shirts for everyday wear.
4439,Classic Jackets 4439,1,18,High-quality T-Shirts for everyday wear.
4440,Classic Shoes 4440,1,9,High-quality Jeans for everyday wear.
4441,Elegant Shirts 4441,7,15,High-quality Jackets for everyday wear.
4442,Trendy Shoes 4442,4,14,High-quality Jeans for everyday wear.
4443,Cool T-Shirts 4443,3,1,High-quality Shirts for everyday wear.
4444,Cool Dresses 4444,6,18,High-quality Dresses for everyday wear.
4445,Stylish Jackets 4445,7,8,High-quality Jeans for everyday wear.
4446,Cool Shoes 4446,8,13,High-quality Jeans for everyday wear.
4447,Stylish Shoes 4447,7,12,High-quality Jeans for everyday wear.
4448,Elegant Shirts 4448,2,16,High-quality Jackets for everyday wear.
4449,Trendy Shoes 4449,6,12,High-quality Shoes for everyday wear.
4450,Elegant T-Shirts 4450,7,18,High-quality Jeans for everyday wear.
4451,Elegant Jeans 4451,7,17,High-quality Shoes for everyday wear.
4452,Trendy Jackets 4452,1,2,High-quality T-Shirts for everyday wear.
4453,Classic Dresses 4453,2,13,High-quality Jeans for everyday wear.
4454,Classic Dresses 4454,5,11,High-quality Jackets for everyday wear.
4455,Trendy Jeans 4455,8,9,High-quality Shirts for everyday wear.
4456,Stylish Jackets 4456,4,1,High-quality Jackets for everyday wear.
4457,Cool Dresses 4457,5,13,High-quality T-Shirts for everyday wear.
4458,Elegant Dresses 4458,4,3,High-quality Shoes for everyday wear.
4459,Stylish Jeans 4459,4,18,High-quality Dresses for everyday wear.
4460,Cool Shirts 4460,8,6,High-quality T-Shirts for everyday wear.
4461,Trendy Jeans 4461,8,9,High-quality T-Shirts for everyday wear.
4462,Classic Jackets 4462,8,5,High-quality Dresses for everyday wear.
4463,Classic Jackets 4463,5,2,High-quality T-Shirts for everyday wear.
4464,Trendy Jeans 4464,8,14,High-quality Jeans for everyday wear.
4465,Stylish Shoes 4465,1,6,High-quality Shoes for everyday wear.
4466,Stylish Jackets 4466,1,6,High-quality Shoes for everyday wear.
4467,Classic Jackets 4467,6,6,High-quality Shoes for everyday wear.
4468,Classic Shoes 4468,2,13,High-quality Shirts for everyday wear.
4469,Classic Jeans 4469,6,18,High-quality Dresses for everyday wear.
4470,Cool Jackets 4470,2,18,High-quality Dresses for everyday wear.
4471,Stylish Dresses 4471,7,2,High-quality Shirts for everyday wear.
4472,Stylish Jackets 4472,3,4,High-quality Dresses for everyday wear.
4473,Elegant Jeans 4473,1,4,High-quality Jeans for everyday wear.
4474,Cool Shoes 4474,4,5,High-quality Dresses for everyday wear.
4475,Cool Dresses 4475,3,18,High-quality Jeans for everyday wear.
4476,Classic Shoes 4476,7,7,High-quality Jeans for everyday wear.
4477,Stylish Dresses 4477,2,17,High-quality Jeans for everyday wear.
4478,Cool Shirts 4478,4,17,High-quality Dresses for everyday wear.
4479,Classic Shoes 4479,2,10,High-quality Shoes for everyday wear.
4480,Trendy Jackets 4480,1,5,High-quality Shoes for everyday wear.
4481,Elegant Shoes 4481,7,5,High-quality Jeans for everyday wear.
4482,Cool Jeans 4482,4,10,High-quality Jackets for everyday wear.
4483,Elegant T-Shirts 4483,5,5,High-quality T-Shirts for everyday wear.
4484,Cool Jackets 4484,2,1,High-quality T-Shirts for everyday wear.
4485,Trendy Shirts 4485,4,10,High-quality Shirts for everyday wear.
4486,Classic Shirts 4486,3,11,High-quality Dresses for everyday wear.
4487,Stylish Shirts 4487,3,3,High-quality Jeans for everyday wear.
4488,Cool Shirts 4488,1,4,High-quality Shirts for everyday wear.
4489,Elegant T-Shirts 4489,3,11,High-quality Shoes for everyday wear.
4490,Elegant T-Shirts 4490,4,12,High-quality T-Shirts for everyday wear.
4491,Elegant Shirts 4491,4,6,High-quality Jackets for everyday wear.
4492,Cool Shirts 4492,3,1,High-quality Jeans for everyday wear.
4493,Stylish T-Shirts 4493,3,2,High-quality Shirts for everyday wear.
4494,Classic Jeans 4494,6,1,High-quality Jeans for everyday wear.
4495,Trendy Jeans 4495,6,11,High-quality Jeans for everyday wear.
4496,Cool Dresses 4496,1,7,High-quality Shoes for everyday wear.
4497,Trendy Jackets 4497,7,8,High-quality Shoes for everyday wear.
4498,Stylish Dresses 4498,2,9,High-quality Shoes for everyday wear.
4499,Elegant Dresses 4499,5,12,High-quality Jeans for everyday wear.
4500,Stylish Jeans 4500,6,18,High-quality Dresses for everyday wear.
4501,Trendy Jeans 4501,8,9,High-quality Dresses for everyday wear.
4502,Trendy T-Shirts 4502,2,5,High-quality Shirts for everyday wear.
4503,Stylish Shirts 4503,4,7,High-quality T-Shirts for everyday wear.
4504,Elegant Dresses 4504,5,7,High-quality T-Shirts for everyday wear.
4505,Trendy Jeans 4505,7,11,High-quality Dresses for everyday wear.
4506,Elegant Shoes 4506,5,5,High-quality Jeans for everyday wear.
4507,Cool Shoes 4507,3,16,High-quality Shoes for everyday wear.
4508,Cool Shirts 4508,8,6,High-quality Shoes for everyday wear.
4509,Cool T-Shirts 4509,2,3,High-quality Jeans for everyday wear.
4510,Stylish T-Shirts 4510,7,6,High-quality Jeans for everyday wear.
4511,Cool T-Shirts 4511,2,16,High-quality Jackets for everyday wear.
4512,Classic Shirts 4512,7,15,High-quality Jackets for everyday wear.
4513,Stylish T-Shirts 4513,6,16,High-quality Shirts for everyday wear.
4514,Stylish Shoes 4514,6,8,High-quality Shoes for everyday wear.
4515,Stylish Shoes 4515,8,16,High-quality Jackets for everyday wear.
4516,Stylish Jeans 4516,4,6,High-quality T-Shirts for everyday wear.
4517,Trendy Jackets 4517,8,14,High-quality Jeans for everyday wear.
4518,Cool Shirts 4518,6,6,High-quality T-Shirts for everyday wear.
4519,Classic Shoes 4519,3,10,High-quality T-Shirts for everyday wear.
4520,Classic Shoes 4520,1,9,High-quality Jeans for everyday wear.
4521,Stylish Jackets 4521,3,3,High-quality Dresses for everyday wear.
4522,Trendy Jackets 4522,7,3,High-quality Dresses for everyday wear.
4523,Stylish Shoes 4523,8,12,High-quality Dresses for everyday wear.
4524,Trendy Shirts 4524,4,2,High-quality T-Shirts for everyday wear.
4525,Elegant Jeans 4525,7,13,High-quality T-Shirts for everyday wear.
4526,Classic T-Shirts 4526,7,16,High-quality Shirts for everyday wear.
4527,Trendy T-Shirts 4527,1,4,High-quality Dresses for everyday wear.
4528,Classic T-Shirts 4528,3,17,High-quality T-Shirts for everyday wear.
4529,Classic Dresses 4529,3,6,High-quality Jackets for everyday wear.
4530,Stylish Shirts 4530,4,12,High-quality Jackets for everyday wear.
4531,Elegant Shoes 4531,2,11,High-quality Dresses for everyday wear.
4532,Classic Shoes 4532,5,15,High-quality Shirts for everyday wear.
4533,Trendy T-Shirts 4533,3,18,High-quality Jackets for everyday wear.
4534,Cool T-Shirts 4534,1,7,High-quality Shoes for everyday wear.
4535,Cool Shirts 4535,3,16,High-quality Shirts for everyday wear.
4536,Trendy Jackets 4536,2,9,High-quality Dresses for everyday wear.
4537,Elegant Jackets 4537,7,6,High-quality Jeans for everyday wear.
4538,Cool Shirts 4538,2,9,High-quality Jeans for everyday wear.
4539,Classic Shirts 4539,2,7,High-quality Shoes for everyday wear.
4540,Cool Dresses 4540,7,13,High-quality Dresses for everyday wear.
4541,Elegant Dresses 4541,5,9,High-quality Jeans for everyday wear.
4542,Cool T-Shirts 4542,4,11,High-quality Jackets for everyday wear.
4543,Stylish Jackets 4543,4,17,High-quality Shoes for everyday wear.
4544,Cool Shoes 4544,6,6,High-quality Shoes for everyday wear.
4545,Elegant T-Shirts 4545,5,18,High-quality Jackets for everyday wear.
4546,Stylish Jeans 4546,5,16,High-quality Jeans for everyday wear.
4547,Elegant Shirts 4547,1,15,High-quality Jeans for everyday wear.
4548,Classic T-Shirts 4548,3,9,High-quality Jackets for everyday wear.
4549,Cool Shirts 4549,3,13,High-quality Shoes for everyday wear.
4550,Elegant T-Shirts 4550,5,15,High-quality Jackets for everyday wear.
4551,Elegant T-Shirts 4551,2,3,High-quality Shirts for everyday wear.
4552,Classic T-Shirts 4552,1,18,High-quality Dresses for everyday wear.
4553,Trendy T-Shirts 4553,5,12,High-quality T-Shirts for everyday wear.
4554,Stylish Dresses 4554,2,1,High-quality Jeans for everyday wear.
4555,Trendy T-Shirts 4555,1,7,High-quality Shoes for everyday wear.
4556,Cool Jackets 4556,1,8,High-quality Dresses for everyday wear.
4557,Classic Dresses 4557,4,14,High-quality Jeans for everyday wear.
4558,Elegant Dresses 4558,6,14,High-quality Dresses for everyday wear.
4559,Trendy Jackets 4559,3,12,High-quality Shirts for everyday wear.
4560,Elegant Shoes 4560,3,9,High-quality T-Shirts for everyday wear.
4561,Cool Shirts 4561,3,1,High-quality Shirts for everyday wear.
4562,Cool Jeans 4562,7,7,High-quality Shoes for everyday wear.
4563,Cool Shoes 4563,6,9,High-quality T-Shirts for everyday wear.
4564,Cool Jackets 4564,6,9,High-quality Shirts for everyday wear.
4565,Elegant Dresses 4565,6,15,High-quality Jeans for everyday wear.
4566,Cool Dresses 4566,1,18,High-quality Shoes for everyday wear.
4567,Classic Jeans 4567,6,8,High-quality T-Shirts for everyday wear.
4568,Cool Dresses 4568,8,3,High-quality Jackets for everyday wear.
4569,Cool Shoes 4569,2,12,High-quality Dresses for everyday wear.
4570,Stylish Jeans 4570,2,17,High-quality T-Shirts for everyday wear.
4571,Stylish Jeans 4571,8,5,High-quality Dresses for everyday wear.
4572,Stylish T-Shirts 4572,1,8,High-quality Dresses for everyday wear.
4573,Stylish Shirts 4573,8,6,High-quality Jackets for everyday wear.
4574,Classic Shoes 4574,7,5,High-quality Dresses for everyday wear.
4575,Trendy Jackets 4575,1,3,High-quality Shirts for everyday wear.
4576,Elegant T-Shirts 4576,1,15,High-quality Shoes for everyday wear.
4577,Trendy Shoes 4577,5,4,High-quality Shoes for everyday wear.
4578,Stylish Jackets 4578,7,18,High-quality Jackets for everyday wear.
4579,Trendy Shoes 4579,5,17,High-quality T-Shirts for everyday wear.
4580,Cool T-Shirts 4580,8,4,High-quality Jackets for everyday wear.
4581,Stylish Shirts 4581,7,13,High-quality T-Shirts for everyday wear.
4582,Stylish Jeans 4582,4,18,High-quality Shirts for everyday wear.
4583,Classic Jeans 4583,7,12,High-quality Shoes for everyday wear.
4584,Cool T-Shirts 4584,1,17,High-quality T-Shirts for everyday wear.
4585,Trendy Shirts 4585,8,3,High-quality T-Shirts for everyday wear.
4586,Classic Dresses 4586,8,16,High-quality Shirts for everyday wear.
4587,Stylish Shoes 4587,4,17,High-quality Dresses for everyday wear.
4588,Elegant Jackets 4588,6,13,High-quality Jeans for everyday wear.
4589,Trendy Jeans 4589,8,5,High-quality Jeans for everyday wear.
4590,Stylish Jeans 4590,5,10,High-quality T-Shirts for everyday wear.
4591,Cool T-Shirts 4591,2,18,High-quality Shirts for everyday wear.
4592,Cool T-Shirts 4592,2,2,High-quality Jeans for everyday wear.
4593,Trendy Dresses 4593,2,9,High-quality Dresses for everyday wear.
4594,Trendy T-Shirts 4594,6,17,High-quality Shoes for everyday wear.
4595,Trendy Shoes 4595,1,16,High-quality Shoes for everyday wear.
4596,Stylish Shoes 4596,4,1,High-quality Shoes for everyday wear.
4597,Trendy Dresses 4597,5,10,High-quality Jackets for everyday wear.
4598,Trendy T-Shirts 4598,6,12,High-quality T-Shirts for everyday wear.
4599,Cool T-Shirts 4599,5,14,High-quality Dresses for everyday wear.
4600,Stylish Jackets 4600,5,16,High-quality Shoes for everyday wear.
4601,Classic Shoes 4601,4,6,High-quality T-Shirts for everyday wear.
4602,Stylish Jeans 4602,3,8,High-quality Jackets for everyday wear.
4603,Trendy Jeans 4603,4,9,High-quality Dresses for everyday wear.
4604,Cool T-Shirts 4604,8,11,High-quality T-Shirts for everyday wear.
4605,Stylish Shoes 4605,1,8,High-quality T-Shirts for everyday wear.
4606,Elegant T-Shirts 4606,2,11,High-quality Dresses for everyday wear.
4607,Elegant Shoes 4607,6,14,High-quality Shirts for everyday wear.
4608,Trendy T-Shirts 4608,2,17,High-quality Shirts for everyday wear.
4609,Trendy Dresses 4609,5,5,High-quality Shirts for everyday wear.
4610,Elegant Jackets 4610,5,8,High-quality Jackets for everyday wear.
4611,Classic Jeans 4611,4,12,High-quality Shirts for everyday wear.
4612,Elegant T-Shirts 4612,8,5,High-quality T-Shirts for everyday wear.
4613,Stylish Jeans 4613,8,18,High-quality Jackets for everyday wear.
4614,Stylish Jeans 4614,4,8,High-quality Shoes for everyday wear.
4615,Classic Jeans 4615,6,9,High-quality T-Shirts for everyday wear.
4616,Classic Jeans 4616,4,6,High-quality Dresses for everyday wear.
4617,Stylish Jeans 4617,7,11,High-quality Shoes for everyday wear.
4618,Cool Jackets 4618,1,17,High-quality Shirts for everyday wear.
4619,Elegant Jeans 4619,1,15,High-quality Shirts for everyday wear.
4620,Cool Shoes 4620,6,11,High-quality Shirts for everyday wear.
4621,Stylish Shoes 4621,1,11,High-quality Shoes for everyday wear.
4622,Trendy Shirts 4622,7,12,High-quality Jeans for everyday wear.
4623,Cool Jackets 4623,6,9,High-quality T-Shirts for everyday wear.
4624,Elegant Shoes 4624,2,11,High-quality Jeans for everyday wear.
4625,Cool Shirts 4625,3,15,High-quality T-Shirts for everyday wear.
4626,Cool Shirts 4626,1,9,High-quality T-Shirts for everyday wear.
4627,Elegant Dresses 4627,6,6,High-quality Jackets for everyday wear.
4628,Cool Dresses 4628,4,18,High-quality Dresses for everyday wear.
4629,Classic T-Shirts 4629,3,5,High-quality Shoes for everyday wear.
4630,Elegant T-Shirts 4630,4,7,High-quality Jeans for everyday wear.
4631,Stylish Dresses 4631,1,2,High-quality Jackets for everyday wear.
4632,Elegant T-Shirts 4632,4,6,High-quality Jackets for everyday wear.
4633,Elegant Jeans 4633,1,8,High-quality Shoes for everyday wear.
4634,Classic Dresses 4634,8,6,High-quality Jeans for everyday wear.
4635,Trendy Shoes 4635,1,14,High-quality Jackets for everyday wear.
4636,Trendy Jackets 4636,7,4,High-quality Dresses for everyday wear.
4637,Classic T-Shirts 4637,4,8,High-quality Shoes for everyday wear.
4638,Elegant T-Shirts 4638,8,4,High-quality Dresses for everyday wear.
4639,Trendy Dresses 4639,4,9,High-quality Jeans for everyday wear.
4640,Cool T-Shirts 4640,1,6,High-quality Jeans for everyday wear.
4641,Trendy Jackets 4641,6,13,High-quality T-Shirts for everyday wear.
4642,Cool Jeans 4642,1,4,High-quality Jackets for everyday wear.
4643,Trendy Jackets 4643,8,11,High-quality Shoes for everyday wear.
4644,Trendy Jackets 4644,5,10,High-quality Jackets for everyday wear.
4645,Trendy Shoes 4645,5,12,High-quality Dresses for everyday wear.
4646,Stylish Shoes 4646,7,15,High-quality Jeans for everyday wear.
4647,Cool T-Shirts 4647,7,16,High-quality Dresses for everyday wear.
4648,Classic T-Shirts 4648,3,14,High-quality Shoes for everyday wear.
4649,Elegant Shirts 4649,8,1,High-quality T-Shirts for everyday wear.
4650,Stylish Jeans 4650,6,2,High-quality Jackets for everyday wear.
4651,Elegant Shirts 4651,3,18,High-quality T-Shirts for everyday wear.
4652,Classic Dresses 4652,4,11,High-quality Shirts for everyday wear.
4653,Classic Jackets 4653,1,15,High-quality T-Shirts for everyday wear.
4654,Trendy Jeans 4654,2,15,High-quality T-Shirts for everyday wear.
4655,Elegant Jackets 4655,6,4,High-quality T-Shirts for everyday wear.
4656,Cool Shoes 4656,8,15,High-quality T-Shirts for everyday wear.
4657,Stylish Shirts 4657,3,6,High-quality T-Shirts for everyday wear.
4658,Classic Shoes 4658,4,4,High-quality Jeans for everyday wear.
4659,Cool Jackets 4659,1,17,High-quality Shoes for everyday wear.
4660,Stylish Dresses 4660,3,18,High-quality Shoes for everyday wear.
4661,Stylish T-Shirts 4661,8,9,High-quality Jeans for everyday wear.
4662,Elegant T-Shirts 4662,3,3,High-quality Jeans for everyday wear.
4663,Trendy Shirts 4663,4,15,High-quality Dresses for everyday wear.
4664,Classic Dresses 4664,6,15,High-quality Shirts for everyday wear.
4665,Trendy Shirts 4665,2,3,High-quality Jeans for everyday wear.
4666,Trendy Shirts 4666,1,8,High-quality Jackets for everyday wear.
4667,Elegant Jackets 4667,4,8,High-quality Shoes for everyday wear.
4668,Trendy Dresses 4668,6,1,High-quality Shirts for everyday wear.
4669,Elegant T-Shirts 4669,1,18,High-quality T-Shirts for everyday wear.
4670,Elegant Jackets 4670,7,3,High-quality Dresses for everyday wear.
4671,Elegant T-Shirts 4671,2,12,High-quality Jackets for everyday wear.
4672,Elegant Shoes 4672,5,16,High-quality T-Shirts for everyday wear.
4673,Classic Dresses 4673,4,12,High-quality Shoes for everyday wear.
4674,Cool Dresses 4674,2,6,High-quality T-Shirts for everyday wear.
4675,Elegant Shirts 4675,7,8,High-quality T-Shirts for everyday wear.
4676,Cool Jackets 4676,6,2,High-quality Dresses for everyday wear.
4677,Cool Dresses 4677,3,6,High-quality Jeans for everyday wear.
4678,Classic Dresses 4678,4,12,High-quality Jackets for everyday wear.
4679,Trendy Jeans 4679,4,11,High-quality Shoes for everyday wear.
